"id","user_id","time","X","Y","tagName","tagId"
708,33,1677173268121,483,138,NULL,NULL
709,33,1677173268570,369,150,NULL,NULL
710,33,1677173270312,1413,35,NULL,NULL
711,33,1677173270503,1364,46,NULL,NULL
712,33,1677173270950,1290,67,NULL,NULL
713,33,1677173271321,937,84,NULL,NULL
714,33,1677173271598,881,141,NULL,NULL
715,33,1677173271929,559,160,NULL,NULL
716,33,1677173272219,438,148,NULL,NULL
717,36,1677174132848,1218,356,NULL,NULL
718,36,1677174134904,692,151,NULL,NULL
719,36,1677174137586,385,260,NULL,NULL
720,36,1677174140024,926,471,NULL,NULL
721,36,1677174141560,1073,34,NULL,NULL
722,36,1677174147402,794,510,NULL,NULL
723,36,1677174147137,783,530,NULL,NULL
724,36,1677174148945,902,139,NULL,NULL
725,36,1677174151735,810,504,NULL,NULL
726,36,1677174153496,397,150,NULL,NULL
727,35,1677174151315,461,177,NULL,NULL
728,36,1677174156306,376,515,NULL,NULL
729,36,1677174158216,1062,48,NULL,NULL
730,35,1677174155019,1098,435,NULL,NULL
731,36,1677174162944,121,68,NULL,NULL
732,36,1677174163368,130,57,NULL,NULL
733,36,1677174164976,876,80,NULL,NULL
734,36,1677174166600,890,134,NULL,NULL
735,35,1677174169380,768,62,NULL,NULL
736,35,1677174175714,52,443,NULL,NULL
737,35,1677174174892,37,444,NULL,NULL
738,35,1677174176150,166,345,NULL,NULL
739,35,1677174178167,1083,398,NULL,NULL
740,35,1677174181132,236,135,NULL,NULL
741,35,1677174183897,1100,53,NULL,NULL
742,35,1677174185690,1094,201,NULL,NULL
743,35,1677174191344,622,347,NULL,NULL
744,35,1677174203736,617,339,NULL,NULL
745,35,1677174200472,618,363,NULL,NULL
746,35,1677174215089,622,338,NULL,NULL
747,35,1677174217660,649,385,NULL,NULL
748,35,1677174223576,610,502,NULL,NULL
749,37,1677175402471,1535,194,NULL,NULL
750,37,1677175409379,242,620,NULL,NULL
751,37,1677175411885,1535,241,NULL,NULL
752,37,1677175414261,568,613,NULL,NULL
753,37,1677175419051,160,49,NULL,NULL
754,37,1677175428428,1535,234,NULL,NULL
755,37,1677175433603,1535,244,NULL,NULL
756,37,1677175430997,948,343,NULL,NULL
757,37,1677175434619,877,119,NULL,NULL
758,37,1677175436689,582,482,NULL,NULL
759,37,1677175438856,561,589,NULL,NULL
760,37,1677175441541,1376,65,NULL,NULL
761,37,1677175442735,442,473,NULL,NULL
762,37,1677175444419,1374,592,NULL,NULL
763,37,1677175446709,404,119,NULL,NULL
764,37,1677175477891,1152,35,NULL,NULL
765,37,1677175479261,1204,215,NULL,NULL
766,37,1677175480697,736,642,NULL,NULL
767,37,1677175488979,777,636,NULL,NULL
768,37,1677175491696,1535,249,NULL,NULL
769,37,1677175493299,163,76,NULL,NULL
770,37,1677175493567,171,52,NULL,NULL
771,37,1677175507826,1535,115,NULL,NULL
772,37,1677175514155,1535,680,NULL,NULL
773,38,1677179346106,522,434,NULL,NULL
774,38,1677179353899,759,111,NULL,NULL
775,38,1677179382006,451,133,NULL,NULL
776,39,1677182181048,601,134,NULL,NULL
777,41,1677183789196,604,405,NULL,NULL
778,41,1677183795960,1354,49,NULL,NULL
779,41,1677183802425,404,260,NULL,NULL
780,41,1677183825439,1376,521,NULL,NULL
781,41,1677183826447,1245,521,NULL,NULL
782,41,1677183828763,504,139,NULL,NULL
783,41,1677183829374,666,138,NULL,NULL
784,6,1677185557647,524,140,NULL,NULL
785,6,1677185558542,620,133,NULL,NULL
786,43,1677205465935,1364,104,NULL,NULL
787,43,1677205468343,1042,467,NULL,NULL
788,43,1677205470334,895,358,NULL,NULL
789,43,1677205471176,895,358,NULL,NULL
790,43,1677205481895,936,424,NULL,NULL
791,43,1677205482759,936,424,NULL,NULL
792,43,1677205486306,885,370,NULL,NULL
793,43,1677205494768,963,365,NULL,NULL
794,43,1677205520368,864,415,NULL,NULL
795,43,1677205522376,916,365,NULL,NULL
796,43,1677205533180,863,414,NULL,NULL
797,43,1677205537896,1013,460,NULL,NULL
798,43,1677205555464,844,518,NULL,NULL
799,43,1677205560640,894,518,NULL,NULL
800,43,1677205562337,843,574,NULL,NULL
801,43,1677205563864,874,659,NULL,NULL
802,43,1677205570318,887,664,NULL,NULL
803,43,1677205570534,887,664,NULL,NULL
804,43,1677205570859,887,664,NULL,NULL
805,43,1677205570654,887,664,NULL,NULL
806,43,1677205571006,887,664,NULL,NULL
807,43,1677205571181,887,664,NULL,NULL
808,43,1677205571502,887,664,NULL,NULL
809,43,1677205571350,887,664,NULL,NULL
810,43,1677205573974,834,511,NULL,NULL
811,43,1677205577746,894,572,NULL,NULL
812,43,1677205582348,947,674,NULL,NULL
813,43,1677205616682,1432,59,NULL,NULL
814,43,1677205619173,1368,104,NULL,NULL
815,43,1677205621260,1050,468,NULL,NULL
816,43,1677205623132,899,681,NULL,NULL
817,43,1677205625790,853,472,NULL,NULL
818,43,1677205638051,899,674,NULL,NULL
819,43,1677205640138,906,672,NULL,NULL
820,43,1677205641658,906,672,NULL,NULL
821,43,1677205641394,906,672,NULL,NULL
822,43,1677205641146,906,672,NULL,NULL
823,43,1677205651761,882,363,NULL,NULL
824,43,1677205664313,882,412,NULL,NULL
825,43,1677205674999,891,516,NULL,NULL
826,43,1677205692762,1845,391,NULL,NULL
827,43,1677205696747,651,145,NULL,NULL
828,43,1677205733952,1845,657,NULL,NULL
829,43,1677205740575,1020,134,NULL,NULL
830,43,1677205749550,1293,134,NULL,NULL
831,43,1677205775293,987,143,NULL,NULL
832,43,1677205778221,818,141,NULL,NULL
833,43,1677205779589,668,141,NULL,NULL
834,43,1677205784316,731,886,NULL,NULL
835,43,1677205781140,1845,231,NULL,NULL
836,43,1677205807139,763,774,NULL,NULL
837,43,1677205813449,712,360,NULL,NULL
838,43,1677205841050,497,628,NULL,NULL
839,43,1677205846416,1030,135,NULL,NULL
840,43,1677205852354,810,618,NULL,NULL
841,43,1677205852903,1057,620,NULL,NULL
842,43,1677205853656,1329,623,NULL,NULL
843,43,1677205854969,1523,52,NULL,NULL
844,43,1677205859376,1845,284,NULL,NULL
845,43,1677205863184,694,145,NULL,NULL
846,43,1677205861480,807,126,NULL,NULL
847,43,1677205866024,877,219,NULL,NULL
848,43,1677205866976,1202,213,NULL,NULL
849,43,1677205868104,553,711,NULL,NULL
850,43,1677205870639,1447,54,NULL,NULL
851,43,1677205871895,1388,181,NULL,NULL
852,43,1677205873623,1453,51,NULL,NULL
853,43,1677205874670,1383,211,NULL,NULL
854,43,1677205876208,1440,56,NULL,NULL
855,43,1677205877246,1397,251,NULL,NULL
856,43,1677205878463,835,599,NULL,NULL
857,43,1677205927958,831,586,NULL,NULL
858,43,1677205943701,877,502,NULL,NULL
859,43,1677205947973,931,718,NULL,NULL
860,43,1677205948588,931,745,NULL,NULL
861,43,1677205950372,1462,53,NULL,NULL
862,43,1677205954084,1410,146,NULL,NULL
863,43,1677205955115,1845,274,NULL,NULL
864,43,1677205957532,1424,340,NULL,NULL
865,43,1677205957131,1432,229,NULL,NULL
866,43,1677205957716,1425,369,NULL,NULL
867,43,1677205957932,1488,370,NULL,NULL
868,43,1677205958661,1440,62,NULL,NULL
869,43,1677205961755,1409,59,NULL,NULL
870,43,1677205979746,1454,58,NULL,NULL
871,43,1677205980787,1402,290,NULL,NULL
872,45,1677205984228,1505,57,NULL,NULL
873,45,1677205997899,1512,47,NULL,NULL
874,45,1677205999561,1452,70,NULL,NULL
875,6,1677511514616,1379,40,NULL,NULL
876,6,1677511516486,1348,210,NULL,NULL
877,6,1677511518609,859,471,NULL,NULL
878,6,1677511521677,717,353,NULL,NULL
879,6,1677511522479,730,360,NULL,NULL
880,6,1677511523552,866,472,NULL,NULL
881,6,1677511532522,724,359,NULL,NULL
882,6,1677511533910,859,472,NULL,NULL
883,6,1677511514616,1379,40,NULL,NULL
884,6,1677511516486,1348,210,NULL,NULL
885,6,1677511518609,859,471,NULL,NULL
886,6,1677511521677,717,353,NULL,NULL
887,6,1677511522479,730,360,NULL,NULL
888,6,1677511523552,866,472,NULL,NULL
889,6,1677511532522,724,359,NULL,NULL
890,6,1677511533910,859,472,NULL,NULL
891,6,1677511516486,1348,210,NULL,NULL
892,6,1677511514616,1379,40,NULL,NULL
893,6,1677511518609,859,471,NULL,NULL
894,6,1677511514616,1379,40,NULL,NULL
895,6,1677511516486,1348,210,NULL,NULL
896,6,1677511518609,859,471,NULL,NULL
897,6,1677511522479,730,360,NULL,NULL
898,6,1677511521677,717,353,NULL,NULL
899,6,1677511523552,866,472,NULL,NULL
900,6,1677511514616,1379,40,NULL,NULL
901,6,1677511514616,1379,40,NULL,NULL
902,6,1677511516486,1348,210,NULL,NULL
903,6,1677511518609,859,471,NULL,NULL
904,6,1677511521677,717,353,NULL,NULL
905,6,1677511522479,730,360,NULL,NULL
906,6,1677511523552,866,472,NULL,NULL
907,6,1677511514616,1379,40,NULL,NULL
908,6,1677511516486,1348,210,NULL,NULL
909,6,1677511518609,859,471,NULL,NULL
910,6,1677511521677,717,353,NULL,NULL
911,6,1677511523552,866,472,NULL,NULL
912,6,1677511522479,730,360,NULL,NULL
913,6,1677511532522,724,359,NULL,NULL
914,6,1677511533910,859,472,NULL,NULL
915,6,1677511514616,1379,40,NULL,NULL
916,6,1677511516486,1348,210,NULL,NULL
917,6,1677511518609,859,471,NULL,NULL
918,6,1677511521677,717,353,NULL,NULL
919,6,1677511523552,866,472,NULL,NULL
920,6,1677511522479,730,360,NULL,NULL
921,6,1677511532522,724,359,NULL,NULL
922,6,1677511533910,859,472,NULL,NULL
923,6,1677511514616,1379,40,NULL,NULL
924,6,1677511516486,1348,210,NULL,NULL
925,6,1677511518609,859,471,NULL,NULL
926,6,1677511521677,717,353,NULL,NULL
927,6,1677511522479,730,360,NULL,NULL
928,6,1677511523552,866,472,NULL,NULL
929,6,1677511532522,724,359,NULL,NULL
930,6,1677511533910,859,472,NULL,NULL
931,6,1677511516486,1348,210,NULL,NULL
932,6,1677511514616,1379,40,NULL,NULL
933,6,1677511518609,859,471,NULL,NULL
934,6,1677511522479,730,360,NULL,NULL
935,6,1677511523552,866,472,NULL,NULL
936,6,1677511521677,717,353,NULL,NULL
937,6,1677511532522,724,359,NULL,NULL
938,6,1677511533910,859,472,NULL,NULL
939,4,1677529731694,1434,64,NULL,NULL
940,4,1677529734232,870,124,NULL,NULL
941,4,1677529740199,687,123,NULL,NULL
942,4,1677529747823,1098,324,NULL,NULL
943,4,1677529750296,1140,558,NULL,NULL
944,49,1677609666729,197,66,NULL,NULL
945,49,1677609665783,342,127,NULL,NULL
946,3,1678043006342,1228,38,NULL,NULL
947,3,1678043008942,915,117,NULL,NULL
948,3,1678043010374,700,126,NULL,NULL
949,3,1678043011572,304,151,NULL,NULL
950,3,1678043013723,461,381,NULL,NULL
951,3,1678043016703,1048,498,NULL,NULL
952,3,1678043018753,752,121,NULL,NULL
953,3,1678043006342,1228,38,NULL,NULL
954,3,1678043008942,915,117,NULL,NULL
955,3,1678043010374,700,126,NULL,NULL
956,3,1678043011572,304,151,NULL,NULL
957,3,1678043013723,461,381,NULL,NULL
958,3,1678043016703,1048,498,NULL,NULL
959,3,1678043018753,752,121,NULL,NULL
960,3,1678043006342,1228,38,NULL,NULL
961,3,1678043008942,915,117,NULL,NULL
962,3,1678043010374,700,126,NULL,NULL
963,3,1678043011572,304,151,NULL,NULL
964,3,1678043013723,461,381,NULL,NULL
965,3,1678043016703,1048,498,NULL,NULL
966,3,1678043018753,752,121,NULL,NULL
967,3,1678043006342,1228,38,NULL,NULL
968,3,1678043008942,915,117,NULL,NULL
969,3,1678043010374,700,126,NULL,NULL
970,3,1678043011572,304,151,NULL,NULL
971,3,1678043013723,461,381,NULL,NULL
972,3,1678043016703,1048,498,NULL,NULL
973,3,1678043018753,752,121,NULL,NULL
974,3,1678043006342,1228,38,NULL,NULL
975,3,1678043008942,915,117,NULL,NULL
976,3,1678043010374,700,126,NULL,NULL
977,3,1678043011572,304,151,NULL,NULL
978,3,1678043013723,461,381,NULL,NULL
979,3,1678043016703,1048,498,NULL,NULL
980,3,1678043018753,752,121,NULL,NULL
981,3,1678043006342,1228,38,NULL,NULL
982,3,1678043008942,915,117,NULL,NULL
983,3,1678043010374,700,126,NULL,NULL
984,3,1678043011572,304,151,NULL,NULL
985,3,1678043013723,461,381,NULL,NULL
986,3,1678043016703,1048,498,NULL,NULL
987,3,1678043018753,752,121,NULL,NULL
988,3,1678043006342,1228,38,NULL,NULL
989,3,1678043008942,915,117,NULL,NULL
990,3,1678043010374,700,126,NULL,NULL
991,3,1678043011572,304,151,NULL,NULL
992,3,1678043013723,461,381,NULL,NULL
993,3,1678043016703,1048,498,NULL,NULL
994,3,1678043018753,752,121,NULL,NULL
995,3,1678043006342,1228,38,NULL,NULL
996,3,1678043008942,915,117,NULL,NULL
997,3,1678043006342,1228,38,NULL,NULL
998,3,1678043008942,915,117,NULL,NULL
999,3,1678043010374,700,126,NULL,NULL
1000,3,1678043011572,304,151,NULL,NULL
1001,3,1678043013723,461,381,NULL,NULL
1002,3,1678043016703,1048,498,NULL,NULL
1003,3,1678043018753,752,121,NULL,NULL
1004,3,1678043006342,1228,38,NULL,NULL
1005,3,1678043008942,915,117,NULL,NULL
1006,3,1678043010374,700,126,NULL,NULL
1007,3,1678043011572,304,151,NULL,NULL
1008,3,1678043013723,461,381,NULL,NULL
1009,3,1678043016703,1048,498,NULL,NULL
1010,3,1678043018753,752,121,NULL,NULL
1011,3,1678043006342,1228,38,NULL,NULL
1012,3,1678043008942,915,117,NULL,NULL
1013,3,1678043010374,700,126,NULL,NULL
1014,3,1678043011572,304,151,NULL,NULL
1015,3,1678043013723,461,381,NULL,NULL
1016,3,1678043016703,1048,498,NULL,NULL
1017,3,1678043018753,752,121,NULL,NULL
1018,3,1678043006342,1228,38,NULL,NULL
1019,3,1678043008942,915,117,NULL,NULL
1020,3,1678043010374,700,126,NULL,NULL
1021,3,1678043011572,304,151,NULL,NULL
1022,3,1678043013723,461,381,NULL,NULL
1023,3,1678043016703,1048,498,NULL,NULL
1024,3,1678043018753,752,121,NULL,NULL
1025,3,1678043006342,1228,38,NULL,NULL
1026,3,1678043008942,915,117,NULL,NULL
1027,3,1678043010374,700,126,NULL,NULL
1028,3,1678043011572,304,151,NULL,NULL
1029,3,1678043013723,461,381,NULL,NULL
1030,3,1678043016703,1048,498,NULL,NULL
1031,3,1678043018753,752,121,NULL,NULL
1032,3,1678043006342,1228,38,NULL,NULL
1033,3,1678043008942,915,117,NULL,NULL
1034,3,1678043010374,700,126,NULL,NULL
1035,3,1678043011572,304,151,NULL,NULL
1036,3,1678043013723,461,381,NULL,NULL
1037,3,1678043016703,1048,498,NULL,NULL
1038,3,1678043018753,752,121,NULL,NULL
1039,3,1678043006342,1228,38,NULL,NULL
1040,3,1678043008942,915,117,NULL,NULL
1041,3,1678043010374,700,126,NULL,NULL
1042,3,1678043011572,304,151,NULL,NULL
1043,3,1678043013723,461,381,NULL,NULL
1044,3,1678043016703,1048,498,NULL,NULL
1045,3,1678043018753,752,121,NULL,NULL
1046,3,1678043006342,1228,38,NULL,NULL
1047,3,1678043008942,915,117,NULL,NULL
1048,3,1678043010374,700,126,NULL,NULL
1049,3,1678043011572,304,151,NULL,NULL
1050,3,1678043013723,461,381,NULL,NULL
1051,3,1678043016703,1048,498,NULL,NULL
1052,3,1678043018753,752,121,NULL,NULL
1053,3,1678043006342,1228,38,NULL,NULL
1054,3,1678043008942,915,117,NULL,NULL
1055,3,1678043010374,700,126,NULL,NULL
1056,3,1678043011572,304,151,NULL,NULL
1057,3,1678043013723,461,381,NULL,NULL
1058,3,1678043016703,1048,498,NULL,NULL
1059,3,1678043018753,752,121,NULL,NULL
1060,3,1678043006342,1228,38,NULL,NULL
1061,3,1678043008942,915,117,NULL,NULL
1062,3,1678043010374,700,126,NULL,NULL
1063,3,1678043011572,304,151,NULL,NULL
1064,3,1678043013723,461,381,NULL,NULL
1065,3,1678043016703,1048,498,NULL,NULL
1066,3,1678043018753,752,121,NULL,NULL
1067,3,1678043006342,1228,38,NULL,NULL
1068,3,1678043008942,915,117,NULL,NULL
1069,3,1678043010374,700,126,NULL,NULL
1070,3,1678043011572,304,151,NULL,NULL
1071,3,1678043013723,461,381,NULL,NULL
1072,3,1678043016703,1048,498,NULL,NULL
1073,3,1678043018753,752,121,NULL,NULL
1074,3,1678043006342,1228,38,NULL,NULL
1075,3,1678043008942,915,117,NULL,NULL
1076,3,1678043010374,700,126,NULL,NULL
1077,3,1678043011572,304,151,NULL,NULL
1078,3,1678043013723,461,381,NULL,NULL
1079,3,1678043016703,1048,498,NULL,NULL
1080,3,1678043018753,752,121,NULL,NULL
1081,3,1678043006342,1228,38,NULL,NULL
1082,3,1678043011572,304,151,NULL,NULL
1083,3,1678043010374,700,126,NULL,NULL
1084,3,1678043008942,915,117,NULL,NULL
1085,3,1678043013723,461,381,NULL,NULL
1086,3,1678043016703,1048,498,NULL,NULL
1087,3,1678043018753,752,121,NULL,NULL
1088,3,1678043006342,1228,38,NULL,NULL
1089,3,1678043008942,915,117,NULL,NULL
1090,3,1678043010374,700,126,NULL,NULL
1091,3,1678043011572,304,151,NULL,NULL
1092,3,1678043013723,461,381,NULL,NULL
1093,3,1678043016703,1048,498,NULL,NULL
1094,3,1678043018753,752,121,NULL,NULL
1095,3,1678043006342,1228,38,NULL,NULL
1096,3,1678043008942,915,117,NULL,NULL
1097,3,1678043010374,700,126,NULL,NULL
1098,3,1678043011572,304,151,NULL,NULL
1099,3,1678043013723,461,381,NULL,NULL
1100,3,1678043016703,1048,498,NULL,NULL
1101,3,1678043018753,752,121,NULL,NULL
1102,3,1678043006342,1228,38,NULL,NULL
1103,3,1678043008942,915,117,NULL,NULL
1104,3,1678043010374,700,126,NULL,NULL
1105,3,1678043011572,304,151,NULL,NULL
1106,3,1678043013723,461,381,NULL,NULL
1107,3,1678043016703,1048,498,NULL,NULL
1108,3,1678043018753,752,121,NULL,NULL
1109,3,1678043006342,1228,38,NULL,NULL
1110,3,1678043008942,915,117,NULL,NULL
1111,3,1678043010374,700,126,NULL,NULL
1112,3,1678043011572,304,151,NULL,NULL
1113,3,1678043013723,461,381,NULL,NULL
1114,3,1678043016703,1048,498,NULL,NULL
1115,3,1678043018753,752,121,NULL,NULL
1116,3,1678043006342,1228,38,NULL,NULL
1117,3,1678043008942,915,117,NULL,NULL
1118,3,1678043011572,304,151,NULL,NULL
1119,3,1678043010374,700,126,NULL,NULL
1120,3,1678043013723,461,381,NULL,NULL
1121,3,1678043016703,1048,498,NULL,NULL
1122,3,1678043018753,752,121,NULL,NULL
1123,3,1678043006342,1228,38,NULL,NULL
1124,3,1678043008942,915,117,NULL,NULL
1125,3,1678043010374,700,126,NULL,NULL
1126,3,1678043011572,304,151,NULL,NULL
1127,3,1678043013723,461,381,NULL,NULL
1128,3,1678043016703,1048,498,NULL,NULL
1129,3,1678043018753,752,121,NULL,NULL
1130,3,1678043006342,1228,38,NULL,NULL
1131,3,1678043008942,915,117,NULL,NULL
1132,3,1678043010374,700,126,NULL,NULL
1133,3,1678043011572,304,151,NULL,NULL
1134,3,1678043013723,461,381,NULL,NULL
1135,3,1678043006342,1228,38,NULL,NULL
1136,3,1678043010374,700,126,NULL,NULL
1137,3,1678043008942,915,117,NULL,NULL
1138,3,1678043011572,304,151,NULL,NULL
1139,3,1678043013723,461,381,NULL,NULL
1140,3,1678043016703,1048,498,NULL,NULL
1141,3,1678043018753,752,121,NULL,NULL
1142,3,1678043006342,1228,38,NULL,NULL
1143,3,1678043008942,915,117,NULL,NULL
1144,3,1678043010374,700,126,NULL,NULL
1145,3,1678043011572,304,151,NULL,NULL
1146,3,1678043013723,461,381,NULL,NULL
1147,3,1678043016703,1048,498,NULL,NULL
1148,3,1678043018753,752,121,NULL,NULL
1149,3,1678043006342,1228,38,NULL,NULL
1150,3,1678043008942,915,117,NULL,NULL
1151,3,1678043010374,700,126,NULL,NULL
1152,3,1678043011572,304,151,NULL,NULL
1153,3,1678043013723,461,381,NULL,NULL
1154,3,1678043016703,1048,498,NULL,NULL
1155,3,1678043018753,752,121,NULL,NULL
1156,3,1678043006342,1228,38,NULL,NULL
1157,3,1678043008942,915,117,NULL,NULL
1158,3,1678043010374,700,126,NULL,NULL
1159,3,1678043011572,304,151,NULL,NULL
1160,3,1678043013723,461,381,NULL,NULL
1161,3,1678043016703,1048,498,NULL,NULL
1162,3,1678043018753,752,121,NULL,NULL
1163,3,1678043006342,1228,38,NULL,NULL
1164,3,1678043008942,915,117,NULL,NULL
1165,3,1678043010374,700,126,NULL,NULL
1166,3,1678043011572,304,151,NULL,NULL
1167,3,1678043013723,461,381,NULL,NULL
1168,3,1678043016703,1048,498,NULL,NULL
1169,3,1678043018753,752,121,NULL,NULL
1170,3,1678043006342,1228,38,NULL,NULL
1171,3,1678043010374,700,126,NULL,NULL
1172,3,1678043008942,915,117,NULL,NULL
1173,3,1678043011572,304,151,NULL,NULL
1174,3,1678043013723,461,381,NULL,NULL
1175,3,1678043016703,1048,498,NULL,NULL
1176,3,1678043018753,752,121,NULL,NULL
1177,3,1678043006342,1228,38,NULL,NULL
1178,3,1678043008942,915,117,NULL,NULL
1179,3,1678043010374,700,126,NULL,NULL
1180,3,1678043011572,304,151,NULL,NULL
1181,3,1678043013723,461,381,NULL,NULL
1182,3,1678043016703,1048,498,NULL,NULL
1183,3,1678043018753,752,121,NULL,NULL
1184,3,1678043006342,1228,38,NULL,NULL
1185,3,1678043008942,915,117,NULL,NULL
1186,3,1678043010374,700,126,NULL,NULL
1187,3,1678043011572,304,151,NULL,NULL
1188,3,1678043013723,461,381,NULL,NULL
1189,3,1678043016703,1048,498,NULL,NULL
1190,3,1678043018753,752,121,NULL,NULL
1191,3,1678043006342,1228,38,NULL,NULL
1192,3,1678043008942,915,117,NULL,NULL
1193,3,1678043010374,700,126,NULL,NULL
1194,3,1678043011572,304,151,NULL,NULL
1195,3,1678043013723,461,381,NULL,NULL
1196,3,1678043016703,1048,498,NULL,NULL
1197,3,1678043018753,752,121,NULL,NULL
1198,3,1678043006342,1228,38,NULL,NULL
1199,3,1678043008942,915,117,NULL,NULL
1200,3,1678043010374,700,126,NULL,NULL
1201,3,1678043011572,304,151,NULL,NULL
1202,3,1678043013723,461,381,NULL,NULL
1203,3,1678043016703,1048,498,NULL,NULL
1204,3,1678043018753,752,121,NULL,NULL
1205,3,1678043006342,1228,38,NULL,NULL
1206,3,1678043008942,915,117,NULL,NULL
1207,3,1678043010374,700,126,NULL,NULL
1208,3,1678043011572,304,151,NULL,NULL
1209,3,1678043013723,461,381,NULL,NULL
1210,3,1678043016703,1048,498,NULL,NULL
1211,3,1678043018753,752,121,NULL,NULL
1212,50,1678043440550,910,144,NULL,NULL
1213,50,1678043446337,543,128,NULL,NULL
1214,50,1678043453561,560,137,NULL,NULL
1215,50,1678043451668,387,59,NULL,NULL
1216,50,1678043454992,362,130,NULL,NULL
1217,50,1678043463534,254,129,NULL,NULL
1218,50,1678043479310,180,418,NULL,NULL
1219,50,1678043481084,410,417,NULL,NULL
1220,50,1678043493944,1142,43,NULL,NULL
1221,50,1678043496217,1089,219,NULL,NULL
1222,50,1678043500013,648,327,NULL,NULL
1223,50,1678043562846,604,403,NULL,NULL
1224,50,1678043616570,655,499,NULL,NULL
1225,50,1678044087422,1120,62,NULL,NULL
1226,51,1678105025557,523,408,NULL,NULL
1227,51,1678105028306,194,507,NULL,NULL
1228,51,1678105031698,809,128,NULL,NULL
1229,51,1678105038729,273,105,NULL,NULL
1230,51,1678105041074,231,507,NULL,NULL
1231,51,1678105048767,1038,439,NULL,NULL
1232,51,1678105045320,1012,509,NULL,NULL
1233,51,1678105052570,917,135,NULL,NULL
1234,51,1678105060045,404,119,NULL,NULL
1235,51,1678105061090,246,119,NULL,NULL
1236,51,1678105071085,1216,49,NULL,NULL
1237,51,1678105074744,1087,375,NULL,NULL
1238,51,1678105079174,966,248,NULL,NULL
1239,51,1678105080106,1063,313,NULL,NULL
1240,51,1678105082567,1112,39,NULL,NULL
1241,51,1678105084502,1056,211,NULL,NULL
1242,51,1678105086493,666,324,NULL,NULL
1243,51,1678105090358,640,431,NULL,NULL
1244,51,1678105102401,662,474,NULL,NULL
1245,51,1678105105548,1098,64,NULL,NULL
1246,51,1678105108076,1106,112,NULL,NULL
1247,51,1678105111822,1150,49,NULL,NULL
1248,51,1678105114305,1095,173,NULL,NULL
1249,51,1678105117005,1114,51,NULL,NULL
1250,52,1678105266288,586,216,NULL,NULL
1251,52,1678105268780,1306,617,NULL,NULL
1252,52,1678105270633,1358,38,NULL,NULL
1253,52,1678105279051,396,131,NULL,NULL
1254,52,1678105280270,557,129,NULL,NULL
1255,52,1678105293060,839,141,NULL,NULL
1256,52,1678105295706,395,131,NULL,NULL
1257,52,1678105299020,481,130,NULL,NULL
1258,52,1678105302106,652,662,NULL,NULL
1259,52,1678105302963,306,651,NULL,NULL
1260,52,1678105304340,1364,45,NULL,NULL
1261,52,1678105310929,1285,42,NULL,NULL
1262,52,1678105313424,1214,201,NULL,NULL
1263,52,1678105317324,562,203,NULL,NULL
1264,52,1678105325393,640,356,NULL,NULL
1265,52,1678105323597,655,442,NULL,NULL
1266,52,1678105338096,488,328,NULL,NULL
1267,52,1678105348041,808,612,NULL,NULL
1268,52,1678105350798,652,113,NULL,NULL
1269,52,1678105352140,441,149,NULL,NULL
1270,52,1678105352630,336,141,NULL,NULL
1271,52,1678105353217,192,68,NULL,NULL
1272,52,1678105358985,1082,133,NULL,NULL
1273,52,1678105360174,1368,37,NULL,NULL
1274,52,1678105420361,1256,657,NULL,NULL
1275,52,1678105425979,491,124,NULL,NULL
1276,52,1678105428868,673,110,NULL,NULL
1277,52,1678105429345,655,131,NULL,NULL
1278,52,1678105433026,693,129,NULL,NULL
1279,52,1678105434398,865,136,NULL,NULL
1280,52,1678105437378,1097,130,NULL,NULL
1281,52,1678105453215,1259,69,NULL,NULL
1282,52,1678105455419,1216,141,NULL,NULL
1283,52,1678105456323,1206,51,NULL,NULL
1284,52,1678105457098,1223,209,NULL,NULL
1285,52,1678105459074,1216,52,NULL,NULL
1286,52,1678105462354,483,121,NULL,NULL
1287,52,1678105459996,1196,181,NULL,NULL
1288,52,1678105466022,721,211,NULL,NULL
1289,52,1678105467554,1292,50,NULL,NULL
1290,52,1678105468274,1223,171,NULL,NULL
1291,52,1678105470877,1367,62,NULL,NULL
1292,52,1678105473963,1100,297,NULL,NULL
1293,52,1678105485662,645,650,NULL,NULL
1294,12,1678106673483,1570,531,NULL,NULL
1295,12,1678106671854,1146,102,NULL,NULL
1296,12,1678106675177,1439,38,NULL,NULL
1297,12,1678106676234,1409,175,NULL,NULL
1298,12,1678106677355,1448,41,NULL,NULL
1299,12,1678106678453,1430,219,NULL,NULL
1300,12,1678106680057,938,505,NULL,NULL
1301,53,1678107612943,630,139,NULL,NULL
1302,53,1678107613037,630,139,NULL,NULL
1303,53,1678107616059,832,114,NULL,NULL
1304,53,1678107615615,1034,114,NULL,NULL
1305,53,1678107616181,832,114,NULL,NULL
1306,53,1678107621977,348,128,NULL,NULL
1307,53,1678107629587,605,209,NULL,NULL
1308,53,1678107631423,1246,509,NULL,NULL
1309,53,1678107632145,1246,509,NULL,NULL
1310,53,1678107635521,1246,511,NULL,NULL
1311,53,1678107636493,1352,501,NULL,NULL
1312,53,1678107640624,524,134,NULL,NULL
1313,53,1678107639372,1043,81,NULL,NULL
1314,53,1678107650226,557,319,NULL,NULL
1315,53,1678107652796,200,42,NULL,NULL
1316,53,1678107657783,1264,63,NULL,NULL
1317,53,1678107659937,1200,42,NULL,NULL
1318,53,1678107659426,1200,42,NULL,NULL
