"id","user_id","time","duration","X","Y","key","tagName","tagId"
1127,93,1681751073351,2,523,664,0,NULL,NULL
1128,94,1681751079003,6,1285,216,0,NULL,NULL
1129,93,1681751077631,3,843,169,0,NULL,NULL
1130,94,1681751089339,5,325,216,0,NULL,NULL
1131,94,1681751099648,5,203,621,0,NULL,NULL
1132,94,1681751110007,4,1153,48,0,NULL,NULL
1133,94,1681751115575,9,1283,41,0,NULL,NULL
1134,95,1681751119056,15,596,133,0,NULL,NULL
1135,95,1681751125150,2,645,209,0,NULL,NULL
1136,95,1681751129944,4,203,614,0,NULL,NULL
1137,95,1681751134239,4,1163,614,0,NULL,NULL
1138,95,1681751138797,2,784,126,0,NULL,NULL
1139,95,1681751144846,1,965,209,0,NULL,NULL
1140,95,1681751149623,2,843,614,0,NULL,NULL
1141,95,1681751153903,3,1163,614,0,NULL,NULL
1142,95,1681751158441,3,425,126,0,NULL,NULL
1143,95,1681751164487,2,325,12,0,NULL,NULL
1144,95,1681751167505,2,645,12,0,NULL,NULL
1145,95,1681751170517,1,645,12,0,NULL,NULL
1146,95,1681751173534,2,645,12,0,NULL,NULL
1147,96,1681751178799,22,784,20,0,NULL,NULL
1148,96,1681751189685,6,965,216,0,NULL,NULL
1149,96,1681751199992,2,645,216,0,NULL,NULL
1150,96,1681751210289,4,325,216,0,NULL,NULL
1151,97,1681751210009,16,425,133,0,NULL,NULL
1152,96,1681751215847,4,1283,41,0,NULL,NULL
1153,97,1681751216126,3,645,12,0,NULL,NULL
1154,97,1681751219180,2,325,12,0,NULL,NULL
1155,97,1681751222198,2,645,12,0,NULL,NULL
1156,97,1681751225228,2,1285,12,0,NULL,NULL
1157,97,1681751228250,2,645,12,0,NULL,NULL
1158,97,1681751231285,2,645,209,0,NULL,NULL
1159,97,1681751236084,3,843,119,0,NULL,NULL
1160,97,1681751240400,16,1163,119,0,NULL,NULL
1161,97,1681751244703,3,203,119,0,NULL,NULL
1162,97,1681751249008,5,1013,133,0,NULL,NULL
1163,97,1681751255093,2,965,12,0,NULL,NULL
1164,97,1681751259889,4,203,417,0,NULL,NULL
1165,97,1681751264189,4,523,417,0,NULL,NULL
1166,98,1681751305627,15,1013,133,0,NULL,NULL
1167,98,1681751311733,3,965,12,0,NULL,NULL
1168,98,1681751316533,4,523,664,0,NULL,NULL
1169,98,1681751320839,3,203,665,0,NULL,NULL
1170,99,1681751320299,46,1013,20,0,NULL,NULL
1171,98,1681751325139,2,203,169,0,NULL,NULL
1172,99,1681751327219,5,203,621,0,NULL,NULL
1173,98,1681751329445,3,784,133,0,NULL,NULL
1174,99,1681751330530,2,1153,48,0,NULL,NULL
1175,98,1681751335510,2,1285,209,0,NULL,NULL
1176,99,1681751337243,5,1163,621,0,NULL,NULL
1177,98,1681751338520,1,645,209,0,NULL,NULL
1178,98,1681751341536,2,965,209,0,NULL,NULL
1179,99,1681751340530,1,523,664,0,NULL,NULL
1180,99,1681751343812,4,203,665,0,NULL,NULL
1181,98,1681751344561,2,645,209,0,NULL,NULL
1182,99,1681751347146,2,843,169,0,NULL,NULL
1183,98,1681751349336,3,203,614,0,NULL,NULL
1184,99,1681751350495,5,325,259,0,NULL,NULL
1185,99,1681751353818,5,1285,216,0,NULL,NULL
1186,98,1681751358155,1,425,126,0,NULL,NULL
1187,98,1681751353610,3,843,614,0,NULL,NULL
1188,99,1681751357125,2,645,670,0,NULL,NULL
1189,99,1681751360397,3,523,580,0,NULL,NULL
1190,99,1681751373603,4,1283,28,0,NULL,NULL
1191,100,1681751444730,16,325,11,0,NULL,NULL
1192,100,1681751447801,2,325,11,0,NULL,NULL
1193,100,1681751450851,2,645,12,0,NULL,NULL
1194,100,1681751453904,2,325,209,0,NULL,NULL
1195,101,1681751452069,28,1013,20,0,NULL,NULL
1196,100,1681751460014,1,325,11,0,NULL,NULL
1197,100,1681751456953,2,325,12,0,NULL,NULL
1198,101,1681751459950,5,203,664,0,NULL,NULL
1199,100,1681751463061,2,645,209,0,NULL,NULL
1200,101,1681751464234,4,1163,169,0,NULL,NULL
1201,100,1681751469167,3,645,11,0,NULL,NULL
1202,100,1681751466100,1,645,209,0,NULL,NULL
1203,101,1681751468502,2,325,259,0,NULL,NULL
1204,100,1681751471931,2,1153,48,0,NULL,NULL
1205,100,1681751474490,4,1153,19,0,NULL,NULL
1206,101,1681751472821,4,325,216,0,NULL,NULL
1207,100,1681751478549,2,325,12,0,NULL,NULL
1208,101,1681751477120,6,1153,48,0,NULL,NULL
1209,100,1681751481596,0,965,209,0,NULL,NULL
1210,100,1681751484615,1,645,209,0,NULL,NULL
1211,101,1681751481429,17,965,216,0,NULL,NULL
1212,100,1681751487645,2,645,209,0,NULL,NULL
1213,101,1681751490112,3,645,216,0,NULL,NULL
1214,101,1681751498232,5,1283,28,0,NULL,NULL
1215,101,1681751505377,1,1025,35,0,NULL,NULL
1216,101,1681751508430,3,1025,221,0,NULL,NULL
1217,102,1681751752347,19,1013,20,0,NULL,NULL
1218,102,1681751760213,5,645,216,0,NULL,NULL
1219,102,1681751764523,2,203,621,0,NULL,NULL
1220,102,1681751768823,4,843,621,0,NULL,NULL
1221,102,1681751773120,4,523,621,0,NULL,NULL
1222,102,1681751777437,3,1285,216,0,NULL,NULL
1223,102,1681751781748,2,203,664,0,NULL,NULL
1224,102,1681751789023,5,1283,28,0,NULL,NULL
1225,104,1681753330753,16,1153,48,0,NULL,NULL
1226,104,1681753333343,2,1153,19,0,NULL,NULL
1227,104,1681753337368,10,683,571,0,NULL,NULL
1228,105,1681753443950,16,1153,48,0,NULL,NULL
1229,105,1681753446570,5,1153,19,0,NULL,NULL
1230,105,1681753450615,11,683,571,0,NULL,NULL
1231,106,1681753549825,16,1153,48,0,NULL,NULL
1232,106,1681753552455,3,1153,19,0,NULL,NULL
1233,106,1681753556502,9,683,571,0,NULL,NULL
1234,107,1681753625978,17,1153,48,0,NULL,NULL
1235,107,1681753628580,3,1153,19,0,NULL,NULL
1236,107,1681753632638,11,683,571,0,NULL,NULL
1237,108,1681753754781,14,1153,48,0,NULL,NULL
1238,108,1681753757386,2,1153,19,0,NULL,NULL
1239,108,1681753761434,10,683,571,0,NULL,NULL
1240,109,1681754092060,15,1153,48,0,NULL,NULL
1241,109,1681754094673,3,1153,19,0,NULL,NULL
1242,109,1681754098701,10,683,547,0,NULL,NULL
1243,110,1681754202809,15,1153,48,0,NULL,NULL
1244,110,1681754205432,6,1153,19,0,NULL,NULL
1245,110,1681754209480,11,683,571,0,NULL,NULL
1246,111,1681754706251,16,1153,48,0,NULL,NULL
1247,111,1681754708874,2,1153,19,0,NULL,NULL
1248,111,1681754712923,10,683,571,0,NULL,NULL
