"id","user_id","time","distance","startX","startY","endX","endY","duration","gradient","variance"
1921,43,1677205494781,294.11823,963,364,676,348,384,0.1620427,NULL
1922,43,1677205519646,191.2407,675,347,551,223,96,1.6523249,2.1306832
1923,43,1677205520374,179.6865,866,416,692,434,201,0.38278487,0.09613906
1924,43,1677205521581,188.90492,736,416,920,397,305,0.27093336,0.08386674
1925,43,1677205522381,124.54793,915,364,794,346,342,0.8618571,3.723976
1926,43,1677205533319,138.68434,859,414,722,396,327,0.5176043,NULL
1927,43,1677205537216,390.06668,715,396,1098,449,177,0.124286585,0.016255174
1928,43,1677205537942,446.1765,1013,460,569,478,167,0.12058925,0.020646254
1929,43,1677205538383,46.851112,568,478,612,460,109,0.36638322,NULL
1930,43,1677205555518,101.03559,843,518,745,529,175,0.229365,0.057656556
1931,43,1677205559223,115.13356,773,519,870,580,240,0.6306172,0.07064728
1932,43,1677205563415,125.235916,761,575,856,655,237,0.53270984,NULL
1933,43,1677205565127,19.018427,875,659,881,647,91,2.3333333,4.888889
1934,43,1677205565599,9,882,645,886,641,251,0.5,0.75
1935,43,1677205568382,18.142136,970,682,956,671,148,0.625,NULL
1936,43,1677205566318,261.52713,887,641,901,384,647,5.1130953,19.852785
1937,43,1677205567855,310.13568,901,386,971,682,458,3.0420635,4.2703075
1938,43,1677205569214,385.01907,955,669,581,740,181,0.22931859,0.03249815
1939,43,1677205571844,5.236068,887,664,886,660,49,0.56895715,0.33400148
1940,43,1677205572770,133.82782,886,659,834,541,870,1.7083334,NULL
1941,43,1677205574044,53.14833,834,511,782,514,146,0.033068784,0.0025125276
1942,43,1677205577798,261.81232,894,573,633,567,171,0.27428162,NULL
1943,43,1677205581827,336.36014,635,568,945,680,237,0.7157345,0.17318106
1944,43,1677205598053,215.30751,682,6,866,115,144,0.58819145,0.01126542
1945,43,1677205598416,21.02196,867,115,878,102,397,0.5833333,0.7013889
1946,43,1677205599112,41.096237,879,100,845,107,216,0.7655678,NULL
1947,43,1677205602472,3,1429,48,1431,48,88,0.33333334,0.22222222
1948,43,1677205604343,28.441244,1430,48,1421,75,80,2.0416667,1.5329862
1949,43,1677205601694,674.9548,844,108,1428,49,631,1.3961456,2.3863468
1950,43,1677205604527,3.4142137,1421,76,1420,79,62,1,NULL
1951,43,1677205605905,563.2501,1327,159,837,432,301,0.4682962,0.045908265
1952,43,1677205609951,535.57104,822,423,1236,105,397,0.593126,NULL
1953,43,1677205613087,58.313656,1421,2,1431,59,259,2.3090909,NULL
1954,43,1677205612702,39.732758,1390,23,1410,1,159,1.0833334,0.30381945
1955,43,1677205612175,175.62547,1237,104,1389,23,413,0.7700514,0.13152663
1956,43,1677205619717,948.32556,1367,105,1043,463,987,0.7766272,NULL
1957,43,1677205621772,178.38902,1049,468,903,558,431,0.61749935,0.2336918
1958,43,1677205622260,125.29529,902,559,896,679,608,3.1,2.49
1959,43,1677205624311,232.82227,900,681,853,472,1222,1.9548612,NULL
1960,43,1677205635001,690.76013,739,469,845,584,406,0.7520258,0.1666371
1961,43,1677205635593,9.398346,848,578,848,577,179,1.75,NULL
1962,43,1677205636042,65.09181,838,602,844,538,1095,4.6666665,1.5555556
1963,43,1677205639753,7.2426405,900,675,905,673,81,1.9571428,1.9144331
1964,43,1677205635890,13.895447,844,590,838,601,81,1.5555556,0.17283951
1965,43,1677205643186,132.98605,906,672,1026,623,478,0.34782547,0.08988564
1966,43,1677205643769,8.414213,1027,623,1036,621,328,0.11111111,0.09876543
1967,43,1677205644119,4,1036,621,1041,621,60,0,NULL
1968,43,1677205647892,4,1450,247,1450,243,133,2.2419355,0
1969,43,1677205646905,571.1344,1043,619,1388,386,137,1.1581744,1.3552055
1970,43,1677205648865,134.4908,852,301,796,423,142,2.0871913,0.30798945
1971,43,1677205648152,603.76514,1450,242,853,300,406,0.21119523,0.04830318
1972,43,1677205649160,20.349035,796,422,807,404,136,1.6833333,0.100555554
1973,43,1677205649307,79.033455,808,403,879,363,133,0.68154764,NULL
1974,43,1677205662399,249.02686,882,362,820,223,461,1.0188762,0.486129
1975,43,1677205663406,207.05223,820,222,827,383,336,1.5737792,1.0881184
1976,43,1677205678492,263.39502,1411,248,1414,61,983,2.5953488,NULL
1977,43,1677205676612,690.76245,881,442,1321,384,456,0.30858123,0.22609739
1978,43,1677205677761,71.02489,1467,236,1412,250,484,0.7059035,0.56638753
1979,43,1677205676180,96.22922,888,516,881,444,132,2.232143,7.449759
1980,43,1677205681867,48.386185,533,414,524,373,73,5.125,12.726875
1981,43,1677205682236,27.071068,525,369,503,366,319,0.47058824,0.9550173
1982,43,1677205684355,375.19342,495,361,718,360,450,1.510771,NULL
1983,43,1677205681309,959.8359,1415,59,543,403,500,0.3740778,0.024115441
1984,43,1677205693452,29.27599,832,3,806,13,103,0.6406773,0.44397366
1985,43,1677205693570,215.72318,805,14,650,144,224,1.4911275,1.5595616
1986,43,1677205694515,141.35646,533,153,651,131,661,0.7389977,0.53429765
1987,43,1677205695235,7.4142137,652,130,659,131,120,0.5,0.25
1988,43,1677205695362,440.95697,660,131,1102,139,214,0.07753358,NULL
1989,43,1677205696123,350.01764,1046,136,699,157,302,0.045542844,0.0022867029
1990,43,1677205697939,101.30481,649,145,559,113,85,0.221367,0.06317193
1991,43,1677205695908,57.19038,1103,139,1047,136,133,0.04782197,0.004171464
1992,43,1677205698163,198.18675,560,110,427,198,675,0.7855413,0.34657416
1993,43,1677205698907,0,426,198,425,198,15,0,NULL
1994,43,1677205709539,214.44289,1359,3,1248,182,289,1.657873,1.740408
1995,43,1677205709895,110.61599,1246,182,1280,71,50,2.7555556,NULL
1996,43,1677205708738,970.49005,426,198,856,15,85,0.4219136,0.0002233844
1997,43,1677205734786,908.57733,1572,113,677,141,599,0.39310902,0.13082431
1998,43,1677205735455,165.96541,678,142,842,121,279,0.25371972,NULL
1999,43,1677205737190,1216.6482,759,87,669,482,1342,0.5057915,0.50734055
2000,43,1677205736838,65.15931,817,116,762,88,61,0.52359307,0.012801578
2001,43,"1677205738591","493.48538",668,481,998,132,1356,"0.9443002","0.18045284"
2002,43,"1677205745223","94.80131",1021,134,996,224,551,"2.90625",NULL
2003,43,"1677205745974","4.2426405",907,347,905,349,104,"1","0"
2004,43,"1677205751063","237.39299",1293,133,1059,161,372,"0.11893012","0.01053965"
2005,43,"1677205777533","129.91283",885,19,807,140,471,"0.99754417","0.16772465"
2006,43,"1677205776636","292.4605",993,59,846,3,615,"1.1509501","1.4986073"
2007,43,"1677205776172","121.01496",986,142,993,61,371,"1.4022223","1.5041871"
2008,43,"1677205780628","780.7129",669,141,1445,219,145,"0.060339224",NULL
2009,43,"1677205782022","1106.1327",1650,494,726,887,914,"1.3620539","4.3652353"
2010,43,"1677205785044","594.5889",732,885,1046,387,356,"1.6979117","1.9877048"
2011,43,"1677205785460","55.43892",1047,386,1076,432,107,"1.8012626",NULL
2012,43,"1677205787101","653.48376",841,228,544,496,1113,"0.93962747","1.0169555"
2013,43,"1677205786434","278.6015",1001,399,840,234,450,"1.7493104","15.733766"
2014,43,"1677205789932","308.02307",544,495,850,503,314,"0.13571797",NULL
2015,43,"1677205786141","82.54711",1075,433,1003,399,210,"0.4739011","0.070826456"
2016,43,"1677205793299","27.414213",1195,484,1194,510,227,"1","0"
2017,43,"1677205793043","56.78749",1211,535,1196,485,183,"2.687037","5.968752"
2018,43,"1677205793756","16",1194,511,1194,494,103,"-1",NULL
2019,43,"1677205792852","358.26007",855,502,1208,535,124,"0.07167785","0.0045467857"
2020,43,"1677205797044","292.2277",1195,492,1485,499,311,"0.105793044",NULL
2021,43,"1677205805365","54.83445",358,385,409,371,249,"0.31452993",NULL
2022,43,"1677205804554","1173.7094",1486,499,358,386,728,"0.37231368","0.40706417"
2023,43,"1677205808914","47.296646",651,507,660,515,196,"0.9404762","0.2620465"
2024,43,"1677205808444","66.61193",674,569,651,510,50,"1.0826111","1.7982877"
2025,43,"1677205809443","10.122417",659,515,649,512,84,"0.3","0.06"
2026,43,"1677205809818","12.226772",648,511,637,507,432,"0.54761904","0.1802721"
2027,43,"1677205810259","606.2645",638,507,468,27,318,"4.341201",NULL
2028,43,"1677205812142","834.24567",200,150,399,360,733,"0.49902925","0.23326129"
2029,43,"1677205814475","243.8274",712,359,552,192,196,"0.37750852","0.27441078"
2030,43,"1677205814879","139.57254",548,188,600,285,459,"1.9708995",NULL
2031,43,"1677205817904","2.4142137",594,282,591,281,2264,"0.5",NULL
2032,43,"1677205816634","7.6502814",599,286,594,283,735,"0.375","0.171875"
2033,43,"1677205823611","307.90152",488,153,257,101,669,"0.77553684",NULL
2034,43,"1677205821874","3",590,281,588,281,24,"0","0"
2035,43,"1677205822258","184.02463",588,280,486,156,1023,"1.3791213","1.7134978"
2036,43,"1677205834236","425.1",203,85,589,250,133,"0.3319445","0.047431238"
2037,43,"1677205834536","211.4788",590,250,728,132,332,"1.8105258","8.060397"
2038,43,"1677205835137","82",730,132,819,132,81,"0",NULL
2039,43,"1677205837162","12",800,129,788,129,405,"0","0"
2040,43,"1677205835992","13.414213",812,131,801,129,865,"0.09090909","0.08264463"
2041,43,"1677205838129","287.94977",788,129,697,389,569,"1.9640056","4.223526"
2042,43,"1677205839321","439.72668",697,390,736,405,228,"0.89447826","0.023779789"
2043,43,"1677205839731","171.16306",721,393,820,458,333,"0.93668807","0.55604446"
2044,43,"1677205840130","14.453743",818,460,826,472,84,"1.0416666","0.088541664"
2045,43,"1677205840584","51.32154",519,692,494,649,179,"1.2261904",NULL
2046,43,"1677205840361","376.00717",826,473,522,691,151,"0.75354946","0.010308759"
2047,43,"1677205843344","6.019765",814,320,811,316,66,"0.75","0.5625"
2048,43,"1677205842794","283.4147",562,453,813,320,448,"0.59055203","0.03235791"
2049,43,"1677205842545","187.57564",497,627,562,454,182,"3.021004","2.245758"
2050,43,"1677205843609","21.064495",812,315,823,320,350,"0.4","0.44"
2051,43,"1677205845687","13.003897",811,374,799,370,87,"2.1592593",NULL
2052,43,"1677205847409","386.40845",1029,136,703,281,430,"0.8528186","0.18950616"
2053,43,"1677205848039","590.71924",701,279,1090,622,483,"1.540987","2.0151215"
2054,43,"1677205848689","5",1092,623,1095,618,50,"0.5","0"
2055,43,"1677205848952","11.313708",1096,618,1104,625,52,"0.75","0.1875"
2056,43,"1677205849088","2.4142137",1105,626,1108,628,240,"0.5","0.25"
2057,43,"1677205849337","509.78494",1109,629,1626,665,117,"0.20560114","0.11078437"
2058,43,"1677205850272","4.2426405",1122,618,1126,621,31,"1",NULL
2059,43,"1677205849544","518.3486",1628,664,1122,618,493,"0.3451117","0.18255265"
2060,43,"1677205851734","320.1609",1127,623,811,607,151,"0.06359212","0.003716411"
2061,43,"1677205854113","546.50806",1330,623,1491,111,336,"0.6782868","1.5919476"
2062,43,"1677205855512","358.24948",1523,52,1220,237,253,"1.3265952",NULL
2063,43,"1677205860744","124.2578",1628,30,1504,22,16,"0.25987604",NULL
2064,43,"1677205861959","13.478708",807,127,798,130,184,"0.9248016","0.38550025"
2065,43,"1677205864063","410.3316",693,145,871,222,876,"0.53635323","0.45587802"
2066,43,"1677205865007","4.6502814",872,221,876,219,65,"0.625",NULL
2067,43,"1677205866208","306.54282",878,219,1182,241,146,"0.049584668","0.004868706"
2068,43,"1677205868528","1094.136",553,711,1407,83,507,"0.8594368","0.3656523"
2069,43,"1677205869975","10",1508,54,1495,53,42,"0","0"
2070,43,"1677205869087","103.0014",1409,82,1509,54,381,"0.32801718","0.07386687"
2071,43,"1677205870215","44.123104",1495,53,1450,54,135,"0.03125","0.0068359375"
2072,43,"1677205873926","176.90933",1454,51,1383,210,504,"1.922995","2.8149617"
2073,43,"1677205875744","2",1384,212,1386,212,22,"0",NULL
2074,43,"1677205876518","125.22127",1440,56,1400,171,193,"2.7222884","0.46147856"
2075,43,"1677205877751","716.21185",1397,251,835,647,426,"2.1854084","4.3052597"
2076,43,"1677205878695","59.227505",835,598,841,540,215,"4.65",NULL
2077,43,"1677205881983","729.9126",844,527,1413,107,156,"0.74850965",NULL
2078,43,"1677205890376","828.3859",1391,17,863,625,337,"1.0726504",NULL
2079,43,"1677205890912","17.723875",859,625,848,614,118,"0.95238096","0.48979592"
2080,43,"1677205891119","8",848,613,847,605,61,"-1","-1"
2081,43,"1677205891580","132.35303",847,604,816,475,216,"4.6066666","8.751288"
2082,43,"1677205892686","29.035345",816,474,808,449,92,"2.3666666","3.171111"
2083,43,"1677205893069","25.556396",808,448,787,457,337,"0.37878788","0.19237833"
2084,43,"1677205893421","4.4142137",786,457,782,457,123,"0","0"
2085,43,"1677205895118","49.67779",781,458,757,457,308,"0.9583333","0.5653935"
2086,43,"1677205895502","33.482605",756,458,770,488,257,"1.6458334",NULL
2087,43,"1677205898038","4.1622777",778,494,782,493,52,"0.16666667",NULL
2088,43,"1677205905486","580.0511",785,492,665,500,278,"0.44760835",NULL
2089,43,"1677205947196","277.2183",878,502,931,760,412,"3.5863757","3.5415757"
2090,43,"1677205952844","26",1405,225,1404,250,225,"-1","-1"
2091,43,"1677205951836","4.236068",1425,147,1425,144,39,"-1","-1"
2092,43,"1677205950977","141.99638",1462,53,1425,188,474,"3.6304348","1.9829868"
2093,43,"1677205952500","79.746574",1424,146,1405,224,219,"3.42","0.5776"
2094,43,"1677205951588","35",1425,187,1425,148,166,"-1","-1"
2095,43,"1677205953268","65.71562",1405,250,1410,185,366,"3.3333333","4.5555553"
2096,43,"1677205959084","128.5656",1440,62,1399,182,529,"2.6114259","6.419113"
2097,43,"1677205960532","27.233553",1395,249,1385,275,147,"2.5","0.64285713"
2098,43,"1677205960004","66.56504",1399,182,1395,248,259,"4","2"
2099,43,"1677205960755","0",1385,275,1384,275,16,"-1",NULL
2100,43,"1677205962883","393.37808",1242,137,856,71,400,"0.1917401","0.01910534"
2101,43,"1677205962228","194.52623",1408,60,1242,137,591,"1.328162","3.8552678"
2102,43,"1677205963379","58.7207",856,70,883,18,81,"1.8534722",NULL
2103,43,"1677205979300","53.97484",1513,2,1510,54,127,"2.6666667","0.22222222"
2104,43,"1677205980026","169.10332",1453,58,1410,219,200,"1.969451","4.1176305"
2105,43,"1677205980291","71.34337",1410,220,1402,290,367,"3.125",NULL
2106,45,"1677205982152","365.1847",1402,291,1436,2,1057,"5.6555557","10.274877"
2107,45,"1677205985018","83.37167",1504,58,1423,42,54,"1.9354532",NULL
2108,45,"1677205995482","924.06885",532,2,1369,54,648,"0.06275658","0.005108681"
2109,45,"1677205996224","7.3851647",1453,54,1487,52,101,"0.13333334","0.035555556"
2110,45,"1677205996336","2.4142137",1488,52,1490,51,995,"0.5","0.25"
2111,45,"1677205997391","20.122417",1491,51,1509,48,387,"0.13333334","0.08222222"
2112,45,"1677205999050","51.839214",1511,47,1466,70,191,"0.4846154","0.030147929"
2113,45,"1677205999808","148.03995",1450,70,1364,189,250,"1.0142565",NULL
2114,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2115,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2116,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2117,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2118,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2119,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2120,6,"1677511525649","153.84169",865,462,890,320,96,"1.9557272","6.076163"
2121,6,"1677511529609","197.0222",882,318,690,360,225,"0.30010638","0.049668204"
2122,6,"1677511529926","72.591965",692,360,768,346,104,"0.1387987","0.012134463"
2123,6,"1677511530097","32.12899",768,346,738,353,336,"0.17857143","0.12882653"
2124,6,"1677511530490","2.828427",738,353,735,355,69,"1","0"
2125,6,"1677511530596","1.4142135",735,355,734,356,35,"1","0"
2126,6,"1677511530969","25.064495",734,356,711,359,422,"0.13157895","0.10110804"
2127,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2128,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2129,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2130,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2131,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2132,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2133,6,"1677511525649","153.84169",865,462,890,320,96,"1.9557272","6.076163"
2134,6,"1677511529609","197.0222",882,318,690,360,225,"0.30010638","0.049668204"
2135,6,"1677511529926","72.591965",692,360,768,346,104,"0.1387987","0.012134463"
2136,6,"1677511530097","32.12899",768,346,738,353,336,"0.17857143","0.12882653"
2137,6,"1677511530490","2.828427",738,353,735,355,69,"1","0"
2138,6,"1677511530969","25.064495",734,356,711,359,422,"0.13157895","0.10110804"
2139,6,"1677511530596","1.4142135",735,355,734,356,35,"1","0"
2140,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2141,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2142,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2143,6,"1677511520583","13.478708",780,622,779,610,85,"0.7",NULL
2144,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2145,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2146,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2147,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2148,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2149,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2150,6,"1677511525649","31.049875",865,462,864,431,17,"1.1684091",NULL
2151,6,"1677511515268","66.91407",1378,61,1373,127,383,"0.68356794",NULL
2152,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2153,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2154,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2155,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2156,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2157,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2158,6,"1677511525649","153.84169",865,462,890,320,96,"1.9557272","6.076163"
2159,6,"1677511529609","197.0222",882,318,690,360,225,"0.30010638","0.049668204"
2160,6,"1677511530097","32.12899",768,346,738,353,336,"0.17857143","0.12882653"
2161,6,"1677511529926","72.591965",692,360,768,346,104,"0.1387987","0.012134463"
2162,6,"1677511530490","2.828427",738,353,735,355,69,"1","0"
2163,6,"1677511530596","1.4142135",735,355,734,356,21,"1",NULL
2164,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2165,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2166,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2167,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2168,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2169,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2170,6,"1677511525649","153.84169",865,462,890,320,96,"1.9557272","6.076163"
2171,6,"1677511529609","197.0222",882,318,690,360,225,"0.30010638","0.049668204"
2172,6,"1677511529926","72.591965",692,360,768,346,104,"0.1387987","0.012134463"
2173,6,"1677511530097","32.12899",768,346,738,353,336,"0.17857143","0.12882653"
2174,6,"1677511530490","2.828427",738,353,735,355,69,"1","0"
2175,6,"1677511530596","1.4142135",735,355,734,356,35,"1","0"
2176,6,"1677511530969","25.064495",734,356,711,359,422,"0.13157895","0.10110804"
2177,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2178,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2179,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2180,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2181,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2182,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2183,6,"1677511525649","153.84169",865,462,890,320,96,"1.9557272","6.076163"
2184,6,"1677511529609","197.0222",882,318,690,360,225,"0.30010638","0.049668204"
2185,6,"1677511529926","72.591965",692,360,768,346,104,"0.1387987","0.012134463"
2186,6,"1677511530097","32.12899",768,346,738,353,336,"0.17857143","0.12882653"
2187,6,"1677511530596","1.4142135",735,355,734,356,35,"1","0"
2188,6,"1677511530490","2.828427",738,353,735,355,69,"1","0"
2189,6,"1677511530969","25.064495",734,356,711,359,422,"0.13157895","0.10110804"
2190,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2191,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2192,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2193,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2194,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2195,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2196,6,"1677511529609","197.0222",882,318,690,360,225,"0.30010638","0.049668204"
2197,6,"1677511529926","72.591965",692,360,768,346,104,"0.1387987","0.012134463"
2198,6,"1677511530097","32.12899",768,346,738,353,336,"0.17857143","0.12882653"
2199,6,"1677511525649","153.84169",865,462,890,320,96,"1.9557272","6.076163"
2200,6,"1677511530490","2.828427",738,353,735,355,69,"1","0"
2201,6,"1677511530596","1.4142135",735,355,734,356,35,"1","0"
2202,6,"1677511530969","25.064495",734,356,711,359,422,"0.13157895","0.10110804"
2203,6,"1677511517301","559.0801",1333,215,975,522,475,"1.493748","2.0592437"
2204,6,"1677511519696","80.029724",769,424,714,373,351,"0.6766721","0.23076352"
2205,6,"1677511520189","261.14404",714,374,781,622,360,"2.4589097","1.9068608"
2206,6,"1677511520583","108.36838",780,622,869,617,275,"0.2788874","0.12672445"
2207,6,"1677511520880","279.76553",870,615,733,376,336,"1.5562434","0.25139412"
2208,6,"1677511521218","25.843767",731,374,717,353,141,"1.1538461","0.43786982"
2209,6,"1677511525649","153.84169",865,462,890,320,96,"1.9557272","6.076163"
2210,6,"1677511529609","197.0222",882,318,690,360,225,"0.30010638","0.049668204"
2211,6,"1677511530097","32.12899",768,346,738,353,336,"0.17857143","0.12882653"
2212,6,"1677511529926","72.591965",692,360,768,346,104,"0.1387987","0.012134463"
2213,6,"1677511530490","2.828427",738,353,735,355,69,"1","0"
2214,6,"1677511530596","1.4142135",735,355,734,356,35,"1","0"
2215,6,"1677511530969","25.064495",734,356,711,359,422,"0.13157895","0.10110804"
2216,4,"1677529730755","1060.2603",628,131,1662,83,68,"0.04320031","0.00084658805"
2217,4,"1677529732521","295.38007",1431,65,1184,130,648,"0.3192489","0.102056384"
2218,4,"1677529733387","160.13538",1167,146,994,156,166,"0.24557582","0.07687566"
2219,4,"1677529737943","17.363071",709,131,690,124,110,"0.29761904",NULL
2220,4,"1677529735687","73.86526",782,138,712,132,268,"0.105319865","0.060289964"
2221,4,"1677529742123","376.88367",688,136,483,358,482,"1.6027113",NULL
2222,4,"1677529745897","469.13452",783,401,1337,343,118,"0.14400919","0.015217966"
2223,4,"1677529746299","85.26833",1351,345,1438,362,149,"0.627793","0.38307887"
2224,4,"1677529745208","174.04121",748,454,767,402,267,"0.92182183","3.8558164"
2225,4,"1677529746815","348.7286",1424,367,1055,341,130,"0.39264917","0.26558828"
2226,4,"1677529749348","546.0747",1112,330,1243,564,478,"1.3853465",NULL
2227,4,"1677529749941","2.236068",1142,559,1140,558,16,"0.5",NULL
2228,4,"1677529756145","0",1234,527,1234,527,0,"-1",NULL
2229,49,"1677609662361","623.2718",1530,68,1277,639,175,"2.5196958","0.21078664"
2230,49,"1677609662864","4.6502814",1278,630,1277,628,136,"1","0"
2231,49,"1677609663017","285.63297",1276,626,1104,668,253,"1.2491118","1.2401962"
2232,49,"1677609662542","4",1278,636,1278,631,314,"3","0"
2233,49,"1677609661391","880.7535",881,146,1530,69,798,"0.32520908","0.5628725"
2234,49,"1677609663421","81.480835",1051,670,993,602,150,"2.0887241","4.3690815"
2235,49,"1677609663673","18.714777",993,603,1005,621,64,"1.4444444",NULL
2236,49,"1677609664385","467.66397",1036,602,1077,137,400,"5.6232142","64.397675"
2237,49,"1677609663970","10.892922",1030,610,1036,605,52,"0.75","0.0625"
2238,49,"1677609664928","838.6394",1077,136,334,129,541,"0.33502206","0.1396598"
2239,49,"1677609668576","3.828427",103,553,105,552,33,"2.1458905","8.313838"
2240,49,"1677609669107","745.12354",107,546,625,16,758,"1.1350708",NULL
2241,3,"1678042999299","574.4169",607,239,520,9,88,"2.8833244","1.8433893"
2242,3,"1678043003248","142.61418",1189,118,1264,21,190,"1.5565698","2.3590212"
2243,3,"1678043003938","28.123106",1264,35,1232,37,126,"0.017857144","0.004145408"
2244,3,"1678043007060","1402.1971",1210,44,701,145,657,"0.53481305","0.3235227"
2245,3,"1678043007822","66.65968",700,145,637,141,170,"0.0882353","0.058391005"
2246,3,"1678043008027","92.57649",637,140,728,137,372,"0.032520324","0.0260427"
2247,3,"1678043012193","135.91034",323,133,436,66,120,"0.17089364","0.06939373"
2248,3,"1678043012313","8",437,66,444,68,90,"0","0"
2249,3,"1678043012530","518.13153",445,68,436,549,394,"4.9733334","16.949215"
2250,3,"1678043015104","216.90588",424,375,216,329,127,"2.9141262","19.341122"
2251,3,"1678043015259","809.7743",216,328,910,455,372,"0.6865372","0.21996859"
2252,3,"1678043016216","16.485281",1040,487,1048,499,240,"0.75","0.1875"
2253,3,"1678043015992","102.79939",924,457,1040,486,182,"0.22405373","0.062960595"
2254,3,"1678043017443","191.32791",1048,477,1088,293,134,"4.589286","20.14034"
2255,3,"1678043017612","187.4843",1088,292,956,173,636,"0.8157825","0.39919746"
2256,3,"1678043019601","91.49879",752,118,732,29,27,"1.0076152",NULL
2257,3,"1678042999299","574.4169",607,239,520,9,88,"2.8833244","1.8433893"
2258,3,"1678043003938","28.123106",1264,35,1232,37,126,"0.017857144","0.004145408"
2259,3,"1678043003248","142.61418",1189,118,1264,21,190,"1.5565698","2.3590212"
2260,3,"1678043007060","1402.1971",1210,44,701,145,657,"0.53481305","0.3235227"
2261,3,"1678043007822","66.65968",700,145,637,141,170,"0.0882353","0.058391005"
2262,3,"1678043008027","92.57649",637,140,728,137,372,"0.032520324","0.0260427"
2263,3,"1678043012193","135.91034",323,133,436,66,120,"0.17089364","0.06939373"
2264,3,"1678043012530","518.13153",445,68,436,549,394,"4.9733334","16.949215"
2265,3,"1678043012313","8",437,66,444,68,90,"0","0"
2266,3,"1678043015104","216.90588",424,375,216,329,127,"2.9141262","19.341122"
2267,3,"1678043015259","809.7743",216,328,910,455,372,"0.6865372","0.21996859"
2268,3,"1678043015992","102.79939",924,457,1040,486,182,"0.22405373","0.062960595"
2269,3,"1678043016216","16.485281",1040,487,1048,499,240,"0.75","0.1875"
2270,3,"1678043017443","191.32791",1048,477,1088,293,134,"4.589286","20.14034"
2271,3,"1678043017612","187.4843",1088,292,956,173,636,"0.8157825","0.39919746"
2272,3,"1678043019601","91.49879",752,118,732,29,27,"1.0076152",NULL
2273,3,"1678042999299","574.4169",607,239,520,9,88,"2.8833244","1.8433893"
2274,3,"1678043003248","142.61418",1189,118,1264,21,190,"1.5565698","2.3590212"
2275,3,"1678043003938","28.123106",1264,35,1232,37,126,"0.017857144","0.004145408"
